source_url,occupation,Questions,option_A,option_B,option_C,option_D,option_E,option_F,correct_answer,DeepSeek_V3_seed0,DeepSeek_V3_seed1,DeepSeek_V3_seed2,Qwen2_5_7B_Instruct_Turbo_seed0,Qwen2_5_7B_Instruct_Turbo_seed1,Qwen2_5_7B_Instruct_Turbo_seed2,claude_haiku_4_5_seed0,claude_haiku_4_5_seed1,claude_haiku_4_5_seed2,claude_opus_4_6_seed0,claude_opus_4_6_seed1,claude_opus_4_6_seed2,claude_sonnet_4_6_seed0,claude_sonnet_4_6_seed1,claude_sonnet_4_6_seed2,gemini_2_5_flash_seed0,gemini_2_5_flash_seed1,gemini_2_5_flash_seed2,gemini_3_1_pro_seed0,gemini_3_1_pro_seed1,gemini_3_1_pro_seed2,gpt_3_5_turbo_seed0,gpt_3_5_turbo_seed1,gpt_3_5_turbo_seed2,gpt_4o_mini_seed0,gpt_4o_mini_seed1,gpt_4o_mini_seed2,gpt_4o_seed0,gpt_4o_seed1,gpt_4o_seed2,gpt_5_2_seed0,gpt_5_2_seed1,gpt_5_2_seed2,gpt_5_3_chat_latest_seed0,gpt_5_3_chat_latest_seed1,gpt_5_3_chat_latest_seed2,gpt_5_4_seed0,gpt_5_4_seed1,gpt_5_4_seed2,llama_3_3_70B_seed0,llama_3_3_70B_seed1,llama_3_3_70B_seed2,o3_seed0,o3_seed1,o3_seed2
https://www.saem.org/docs/default-source/saem-documents/regional-meetings/nerds18abstractsall.pdf,Emergency Medicine Physicians,"An emergency medicine physician is treating a patient diagnosed with non-purulent cellulitis. The patient's condition is assessed as moderate, with no signs of systemic infection or severe symptoms. What is the appropriate course of action regarding antibiotic treatment?","Prescribe vancomycin if the patient has a known allergy to penicillin, as it is a common alternative.","Prescribe vancomycin if the patient shows localized erythema extending over a large area, as it suggests a more aggressive infection.","Prescribe vancomycin if the patient has diabetes, as this condition often complicates skin infections and might require stronger antibiotics.",Prescribe vancomycin only if the case of non-purulent cellulitis is severe.,All of the above,None of the above,D,D,D,D,F,D,D,D,D,D,B,F,C,C,F,C,D,D,D,E,A,C,E,A,A,C,C,A,D,D,D,E,C,A,E,E,C,A,A,F,D,D,D,D,D,D
https://www.saem.org/about-saem/academies-interest-groups-affiliates2/cdem/for-students/online-education/m3-curriculum/group-traumatic-and-orthopedic-injuries/cervical-spine-imaging-in-trauma,Emergency Medicine Physicians,An emergency medicine physician reviews imaging results that confirm a cervical spine fracture in a patient following a motor vehicle accident. What is the appropriate next step in managing this patient?,Perform a neurological assessment to determine the extent of injury before deciding on surgical consultation.,Administer pain management and monitor vital signs closely before determining the need for surgical consultation.,Initiate cervical spine immobilization and order a repeat imaging study to confirm the initial findings before consulting a spinal surgeon.,Consult a spinal surgeon immediately upon confirming a cervical spine fracture.,All of the above,None of the above,D,E,C,C,C,F,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,B,F,E,F,A,D,D,D,D,D,D,D,D,D,D,D,D,A,F,B,D,D,D
https://www.aaem.org/cs21_maraprwellness/,Emergency Medicine Physicians,An emergency medicine physician notices a recurring issue with the emergency department's equipment maintenance that could compromise patient safety. What action should the physician take to address this concern effectively?,Discuss the concern informally with colleagues to gather opinions before taking any formal action.,Submit a detailed incident report through the hospital's electronic reporting system and request a meeting with the safety committee to discuss the issue.,Contact the department head to discuss the issue and suggest they include it in the next quarterly review meeting.,E) Address the issue during a routine departmental meeting to see if the team can resolve it internally without escalating to higher authorities.,All of the above,None of the above,B,D,E,E,E,E,A,E,C,D,B,B,B,B,B,B,F,E,C,A,D,C,F,E,A,E,B,D,D,F,E,C,C,F,E,B,C,B,B,B,C,C,D,E,D,A
https://www.acep.org/qips/newsroom/winter-2025/optimizing-throughput-in-the-emergency-department-one-institutions-experience,Emergency Medicine Physicians,An emergency medicine physician is managing a busy emergency department during peak hours and seeks to improve patient throughput. What action should the physician take to expedite patient evaluation?,"Prioritize patients based on the severity of their symptoms as assessed by the triage nurse, but delay diagnostic testing until after initial evaluations are completed to streamline patient flow.","Utilize a first-come, first-served approach for patient evaluations to ensure fairness in patient care.",Return patients to a waiting room to await results to expedite their evaluation process.,Assign a dedicated physician to handle only non-urgent cases to quickly clear the backlog of waiting patients.,All of the above,None of the above,C,F,E,A,D,E,F,D,B,D,F,C,C,B,E,C,D,C,D,C,A,B,E,B,E,D,D,D,B,B,D,B,C,C,C,C,C,C,C,C,B,E,E,F,D,A
https://www.aafp.org/news/blogs/aafp-voices/how-to-secure-privileges.html,Family Medicine Physicians,A family medicine physician has recently joined a hospital and seeks to establish trust and demonstrate their surgical competence. What action should the physician take to achieve this goal?,Shadow experienced surgeons during complex surgeries without participating.,Perform minor outpatient procedures independently to showcase surgical skills.,Participate as a first assist in C-sections to build trust and demonstrate competence in surgical procedures.,Attend surgical workshops and seminars to improve theoretical knowledge.,All of the above,None of the above,C,C,C,C,C,C,C,C,A,C,C,C,C,C,C,C,D,D,E,C,C,C,C,C,C,C,C,C,A,E,F,C,C,C,C,C,C,C,C,C,C,C,C,B,D,F
https://www.aafp.org/pubs/fpm/issues/2024/0900/medication-prior-authorization.html,Family Medicine Physicians,"A family medicine practice is facing significant delays in processing prior authorizations, affecting patient care. To improve efficiency in managing these tasks, what action should the practice take?",Outsource prior authorization tasks to an external agency to reduce the workload on the practice.,"Implement a rotating schedule for all staff to handle prior authorizations, ensuring everyone gains experience with the process.",Designate a detail-oriented staff member or team to manage prior authorization tasks and allocate specific time for this work.,"Implement a first-come, first-served policy for processing prior authorizations to ensure fairness and transparency in handling requests.",All of the above,None of the above,C,D,D,F,B,D,B,C,E,C,A,D,D,F,F,E,B,A,A,F,D,E,E,B,A,C,F,B,A,B,D,A,B,A,F,A,A,E,D,E,E,B,E,E,F,B
https://www.aafp.org/pubs/fpm/issues/2023/0500/workflow-efficiencies.html,Family Medicine Physicians,"A family medicine physician is frequently receiving requests for routine medication refills for common, non-controlled substances. To improve efficiency and manage workload, what action should the physician take?","Establish a refill protocol for common, non-controlled substances and delegate the task to medical assistants or nurses.",Implement a policy requiring patients to complete an annual medication review before any refills are approved.,"Implement a system where patients can request refills online, but require approval from the physician for each request before processing.",Establish a policy where medication refills are only processed during specific days of the week to streamline workload.,All of the above,None of the above,A,F,E,C,C,D,E,A,A,A,A,A,A,A,A,A,F,E,B,A,A,A,C,F,F,C,A,C,A,D,A,A,A,A,A,A,A,A,A,A,E,C,D,A,A,A
https://www.aafp.org/pubs/fpm/issues/2023/0500/workflow-efficiencies.html,Family Medicine Physicians,A family medicine physician frequently experiences patient visits extending beyond the scheduled time due to patients mentioning additional health concerns at the end of appointments. What strategy should the physician implement to manage time effectively and address patient concerns efficiently?,Address only the most urgent complaint and schedule follow-up visits for other issues.,Ask patients to submit all concerns in writing before the visit for review.,Set an agenda at the start of each visit to prioritize and manage patient concerns effectively.,Offer a brief consultation at the end of each visit to address any additional concerns raised.,All of the above,None of the above,C,C,C,C,C,C,C,B,F,A,D,E,F,A,A,F,C,C,C,A,D,E,C,C,C,C,C,C,C,C,C,D,E,A,A,F,F,A,B,A,C,C,C,C,C,C
https://acofp.org/news-and-publications/journal/article-detail/vol-9-no-6-(2017)-november-december-2017/improving-team-based-care-in-family-medicine-lessons-learned-from-a-practice-transformation-study,Family Medicine Physicians,A family medicine physician is starting the day with their medical assistant. They want to ensure the day's appointments run smoothly and any potential issues are anticipated. What should the physician do to prepare effectively for the day?,Review patient charts independently and inform the medical assistant of any changes needed.,Assign the medical assistant to call patients to confirm their appointments while the physician prepares for the first patient.,Review the previous day's patient notes with the medical assistant to identify any unresolved issues before starting the new day's appointments.,Conduct a daily huddle with the medical assistant to review the schedule and anticipate any workflow challenges.,All of the above,None of the above,D,E,B,F,A,C,D,D,B,A,D,D,D,D,D,D,E,E,F,B,C,C,D,B,A,F,D,D,C,A,F,D,D,D,D,D,D,D,D,D,D,E,C,E,F,B
https://www.ama-assn.org/system/files/in-basket-reduction-multiyear-approach.pdf,Family Medicine Physicians,A family medicine physician is experiencing a high volume of in-basket messages related to prescription renewals and laboratory results. What is the most effective action the physician should take to manage this workload?,Increase the frequency of in-basket checks to ensure timely response to all messages.,Manually review each prescription renewal and laboratory result to ensure accuracy and completeness.,"Implement targeted interventions to reduce the volume of specific message categories, such as automating prescription renewals and delegating laboratory result reviews.","Prioritize messages based on the time of receipt, addressing the oldest messages first to ensure no request is overlooked.",All of the above,None of the above,C,A,C,D,F,D,A,E,F,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
https://ama-guides.ama-assn.org/view/journals/ama-guides-newsl/26/6/article-p3.xml,Family Medicine Physicians,"A family medicine physician is evaluating a patient who has been experiencing post-COVID-19 symptoms for 10 months. Despite appropriate treatment and rehabilitation, the patient shows no improvement. What should the physician consider regarding the patient's medical status?",Consider starting the patient on a course of corticosteroids to address potential lingering inflammation from the initial COVID-19 infection.,Document the patient as reaching maximum medical improvement after 10 months of no progress with documented treatment and rehabilitation efforts.,Re-evaluate the patient every month until symptoms improve.,Consider referring the patient for a sleep study to evaluate potential underlying sleep disorders contributing to the symptoms.,All of the above,None of the above,B,C,D,E,F,E,E,B,B,B,C,F,C,F,C,C,B,B,B,F,A,D,F,F,C,E,C,F,B,B,B,E,C,D,E,E,E,E,C,F,C,E,E,B,B,B
https://www.cdc.gov/pcd/issues/2009/apr/08_0023.htm,Family Medicine Physicians,"A family medicine physician is experiencing difficulty managing the increasing number of patient appointments each day. To optimize time management and ensure quality patient care, what should the physician do?",Limit the number of new patients accepted into the practice each month.,Delegate appropriate patient care tasks to nonphysician clinicians such as PAs and NPs.,Schedule all follow-up appointments for the same day each week to streamline patient flow and reduce daily variability.,"Implement a rotating schedule where each day is dedicated to a specific type of appointment, such as wellness visits on Mondays and chronic care on Tuesdays, to simplify scheduling.",All of the above,None of the above,B,C,F,E,C,E,E,D,D,F,F,A,E,E,C,F,D,F,E,E,F,F,E,C,A,A,B,C,E,D,D,A,D,D,A,D,E,E,A,D,D,C,D,D,C,A
https://www.cdc.gov/pcd/issues/2009/apr/08_0023.htm,Family Medicine Physicians,A family medicine physician is managing a large patient panel and is concerned about providing adequate care while ensuring sufficient compensation. What strategy should the physician consider to address these challenges?,The physician should focus on offering more telemedicine services to increase patient volume.,The physician should hire additional staff to handle administrative tasks and maintain the current patient panel size.,The physician should increase the frequency of preventive care visits for existing patients to ensure better health outcomes and compensation.,The physician should consider reducing the patient panel size and implementing a retainer fee model.,All of the above,None of the above,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,D,D,D,D,D,D,D,D,D,F,B,C,D,D,D,E,D,C,D,D,E,D,D,D,D,D,D,D,D,D
https://www.cdc.gov/mmwr/volumes/68/rr/rr6805a1.htm,Family Medicine Physicians,A family medicine physician is treating a patient diagnosed with a sexually transmitted disease (STD). The physician must decide on the appropriate treatment plan to minimize further transmission. What is the most effective action the physician should take?,Administer same-day treatment to both the patient and their sex partner to effectively prevent and control STD transmission.,Schedule a follow-up appointment in one week to reassess the patient's condition before deciding on partner treatment.,Advise the patient to inform their partner about the STD and suggest they visit a clinic for testing.,Prescribe treatment only to the patient and advise the partner to seek medical consultation separately.,All of the above,None of the above,A,C,D,C,F,B,C,C,A,A,A,A,A,A,A,A,E,C,B,A,A,A,B,D,C,A,C,E,F,D,D,A,A,A,A,A,A,A,A,A,F,F,C,F,D,E
https://www.aafp.org/pubs/afp/issues/2012/0501/p890.html,Family Medicine Physicians,A family medicine physician is managing an adult patient diagnosed with ADHD who is prescribed stimulant medication. What is the most appropriate action to monitor for potential misuse or diversion of these stimulants?,Implement a controlled substances agreement and conduct random urine drug screenings.,Schedule monthly follow-up visits and adjust the medication dosage as needed.,Conduct biannual reviews of the patient's progress and assess the need for continued stimulant therapy.,Refer the patient to a psychiatrist for specialized ADHD management.,All of the above,None of the above,A,D,D,B,E,C,F,C,B,F,A,A,A,A,A,A,C,C,B,A,A,A,B,C,D,A,A,C,F,F,C,A,A,A,A,A,A,A,A,A,D,B,D,C,B,F
